3806537716084804,"Nhà chưa hoàn thiện xong, nhưng ban công cứ phải đầy cây đã. Rất vui đc chia sẻ với mọi ng về đam mê bất tận này."
3843565505715358,"Giãn cách xã hội nên nhiều thời gian rảnh, vợ mình tự tay sửa lại phòng khách từ A đến Z: khâu, trồng cây, làm mộc, khoan đục đẽo đấu điện :)) Các bác có thể xem quá trình ở đây :D https://www.youtube.com/watch?v=MKFagXLY3Ro"
3867965123275396,"Nhờ các bác có kinh nghiệm tư vấn giúp em. Em xin cám ơn ah. Cây bàng Sing ah. Cây nhà em có hiện tượng đốm nâu lá, bắt đầu lan ra các lá từ dưới lên trên Có hiện tượng tự nhiên rụng lá mặc dù trong lá vẫn xanh và cứng Ko biết cây nhà e là hiện tượng thiếu ẩm hay thối rễ hay bị nấm ah?"
3770227823049127,#QnA Mọi người cho em hỏi làm sao để cho cây lớn ạ. Chứ em nuôi mãi mà nó vẫn quắt như này 😂
3880121005393141,"E yêu cây, nhưng chẳng biết chăm cây , nên chỉ mày mò làm góc nhỏ sống ảo như này thôi, cả nhà cho e ý kiến nhé, mong add duyệt bài ạ"
3854398574632051,Mộc lan cắt cành em mang ra cửa hàng trưng cũng bền được mấy ngày các bác ạ.
3858076557597586,"Mình chơi #kokedama cũng được vài tháng gần đây, Không biết có ai trong hội từng chơi dạng này chưa và chia sẻ kinh nghiệm với ạ 😍😍 Đa tạ đa tạ"
3822608234477752,"Nhà em thích cây lắm luôn mà toàn trầu bà, lưỡi hổ, kim tiền thôi ạ vì cây rất dễ sống. Nhà em thì không có nhiều ánh sáng vào nhưng cũng muốn nuôi nhiều cây màu sắc khác nhau lắm ấy. Mọi người có ai có lời khuyên em nên nuôi thêm cây gì không ạ?  🥰🤗"
3770344576370785,Mọi người cho mình hỏi. Cây hương thảo bị nấm mốc thì chữa bằng cách nào thì ổn ạ? Thank cả nhà
3907408012664440,Các bậc tiền bối cho e hỏi với cái giàn này thì nên trồng cây gì thì thích hợp vậy ạ?
3915632308508677,"Mình đã nhân giống được hương thảo, đang tạo dáng tree 😊"
2463241253747797,"Mọi người ơi, cho em hỏi tại sao sen đá móng rồng của em màu không được đẹp và bị héo?  Cho em xin cách khắc phục nữa ạ. Em thường để cây trong phòng và tưới ít nước.  Em cảm ơn ạ!"
2125268920878367,"Mình thấy có 1 bể được set đẹp quá, có bạn nào có kinh nghiệm chỉ bảo cho mình cách set và chăm sóc được một bể kiểu này với: - phần cứng: bể, đèn loại nào - phần nền: phải có những gì? - phần thực vật: gồm những cây gì - cách set - cách chăm sóc  Xin cám ơn anh em!"
2374737265931530,
1999399076798686,Ngôi nhà nhỏ trên thảo nguyên.
2018191711586089,Đố các bạn biết có bao nhiêu cây trong hình
2039819272756666,Vitamin Sea
2021624311242829,Chậu Groot lại về hàng số lượng lớn Hàng đẹp y hình... LẺ chỉ 100k SỈ 80k
2031191693619424,Một buổi sáng nhiều sự bất ngờ :3 :3
2023283047743622,"Mát giời em lại bán sen Sỉ, lẻ giá vẫn siêu yêu Giao hàng toàn quốc ạ"
1923018214436773,
