1300514750283349,[ Điểm tin TTCK ngày 23/9/2020 ]
1299845627016928,Có khi sắp tới Việt Nam cũng rộ lên các bác nhỉ?  
1299741373694020,"Hiện đã có bài học về Đầu tư chứng khoán cơ bản cho các bạn mới bắt đầu, bài học sẽ liên tục cập nhật mới cho các bạn."
1299698673698290,"PGN –  kinh doanh sản phẩm phụ giá tiềm năng. Ngày xửa ngày xưa, tại Ngôi làng nọ mà mọi người cùng nhau trồng 1 loại táo ngon và xuất bán sang những ngôi làng bên cạnh. Anh nông dân đã bán vườn táo mà mọi người mơ ước để đầu tư vào nhà máy sản xuất hộp giấy. Gia đình và bạn bè đều nói anh điên nhưng cuối cùng anh là người duy nhất sản xuất được hộp đựng táo cho cả làng. PGN – Công ty cổ phần Phụ Gia Nhựa là doanh nghiệp tiên phong trong lĩnh vực sản xuất phụ gia trong ngành nhựa với sản phẩm chủ lực là Kẽm Stearate và Canxi Stearate ở Việt Nam, đây là sản phẩm phụ gia quan trọng trong ngành công nghiệp nhựa. Năng lực sản xuất hiện tại của Công ty mới chỉ đáp ứng được 10% thị phần, kế hoạch sắp tới kiếm 35% thị phần muối Stearate tại Việt Nam. Các khách hàng của PGN là các công ty Nhựa lớn như: Nhựa An Tiến (HII), Winfield Chemical (Nhật Bản),  KSA Polymer Hà Nội, Kanayama Kaisei,… Cổ phiếu PGN mới chào sàn HNX năm 2019, hiện tại là 1 ẩn số cho nhà đầu tư thích cổ phiếu nhỏ nhưng có tiềm năng tăng trưởng tốt."
1300424000292424,Khủng 
1300625003605657,"Mở tài khoản chứng khoán như thế nào? Đầu tiên cảu việc mở tài khoản chứng khoán thì bạn cần phải xác định được công ty chứng khoán mà bạn muốn mở, nơi mà bạn sẽ nạp tiền và mua - bán chứng khoán ở đây về sau. Nói về phần phí mở tài khoản thì các bạn cứ yên tâm, việc mở tài khoản chứng khoán là hoàn toàn miễn phí nhé! Các bước để lựa chọn công ty chứng khoán: Thứ nhất, bạn lên mạng tìm hiểu xem công ty có phốt nào về vấn đề giao dịch mua bán hay nạp rút tiền lẫn việc quản lý tài khoản uỷ thác ở công ty nhé! Thứ hai, phí giao dịch ở đây như thế nào. Rẻ hay không, so với mặt sàn chung có đắt lắm không. Thứ ba, lãi vay margin như thế nào, đòn bẩy ra sao. Cái này thì mình không khuyến khích các bạn mới lắm bởi vì nó rất rủi ro. Thứ tư, xác định xong rồi thì các bạn có thể mở online hoặc mang chứng minh nhân dân qua trụ sở công ty đó, việc còn lại cứ sẽ có người làm hết cho bạn. Thứ năm, việc nạp tiền thì bạn cứ hỏi thẳng người tiếp bạn, họ chỉ cho trực tiếp luôn. Cũng không khó, chỉ cần một lệnh chuyển tiền đúng cú pháp là đủ. Việc mở tài khoản chứng khoán bây giờ khá là đơn giản, bạn có thể làm như các bước trên hoặc lên hệ thẳng mình. Còn về số vốn bắt đầu thì các bạn không phải lo là cần nhiều vốn vài trăm triệu hay vài tỷ, các bạn cũng có thể bắt đầu đầu tư với vài chục ngàn, ngày xưa mình bắt đầu với 800.000 tích góp được lúc đi làm thêm buổi tối. Việc bắt đầu với số vốn bao nhiêu không quan trọng bằng việc bạn bắt đầu như thế nào và đầu tư ra sao, thành công luôn bắt đầu từ những điều nhỏ bé nhất! Còn tiếp..."
1299535917047899,Giờ nên đầu tư vào mã nào các bác ơi? Các bác cho em chút lời khuyên với
1299510653717092,đợt này có bên nào ưu đãi margin tốt không ạ? em muốn hỗ trợ để có thể lên thuyền với vài mã trong rổ VN30.
1298873013780856,"Anh/chị trong gr cho e hỏi e mới tập chơi CK, em nên mở TK ở công ty nào ạ? Anh chị cho e tham khảo ưu nhược điểm của các công ty với ạ."
1298627997138691,Anh em canh xả dần đi nhé!
