753913441779231,Đu trend😆😆😆
753998178437424,Đang muốn bh vật chất.. Ae cho lời khuyên... Nên cty bao hiểm nào
756540871516488,"@ Sau khi được các bô lão thông não: EM SẼ NÉ MIC. CÁC CỤ TƯ VẤN CHO EM BÊN NÀO XỬ LÝ NHANH, ỔN, PHÍ LOANH QUANH 7-9TR ạ. EM ĐỘI ƠN XE EM 400Tr sx 2013, đăng ký 2014 ạ ""Em đang cần mua bảo hiểm ô tô ở hà nội. Đang phân vân MIC, và bảo việt.  Mic thì rẻ có 5tr8, bảo việt 9tr3. Phân vân quá, có cụ nào đã mua bảo hiểm và làm 2 bên này chưa cho em ý kiến."" — đang cảm thấy hạnh phúc."
621360838367826,"Tặng bác Nguyễn Tùng Tin nghiên cứu để hướng dẫn khách hàng các thủ tục Thế quyền đúng pháp luật, nhằm đảm bảo quyền lợi của các bên liên quan và để các Doanh nghiệp bảo hiểm sau này tự tin nhận thế quyền nhé. Đọc hết và nghiên cứu kỹ giúp em nha bác.Ban_an_0311012018_KDTM.pdf · phiên bản 1PDF"
757641598073082,"Chào các bác   Truyện là hôm qua gara em có một vị khách có em kia morning 2010 nhập khẩu mua bảo hiểm của bưu điện  nhưng bác đó thì không hiểu lắm về bảo hiểm. Xe của  bác ý bị vỡ góc ba đờ sốc . Bên bảo hiểm kiểm duyệt thì thay ba đờ sốc đó . Chỉ định tới một  gara khác để làm  , bên gara đó bắt bác chủ xe nộp 500k ( là mức miễn thường thì ok ) nhưng bắt chủ xe phải trả 1 triệu cho cái ba đờ sốc đó trong khi bên bảo hiểm em cho duyệt cao nhất cũng chỉ 1,5 triệu với ba đờ sốc của chiếc morning đó . Trong khi làm sơn 5_7 hôm rồi xịt nước nhẹ cái là bung và xe thì xước vài điểm nữa  thì bảo hiểm không duyệt cho để làm . Hôm qua bác chủ xe có nói truyện với em cách giải quyết . Vậy các cụ tư vấn giúp em lên tham gia với bác chủ xe làm cái đơn lên bên bưu điện không ạ ."
757163254787583,Lúc mua xe e dc hãng tặng gói bh thân vỏ bên bảo minh. Nay e muốn mua tiếp bên đó baod giá 8tr. Gồm cả thân vỏ và tnds.  Cccm thấy nv hợp lý chưa ạ. Xe e mazda 3 sedan 2018 Thanks all
757185864785322,Các Bác cho e hỏi là mức miễn thường  với phí bảo hiểm tỉ lệ như nào ạ. Ví dụ : - Miễn  thường ( MT) 500k. Phí BH 7tr.   - MT 1tr thì phí là bao nhiêu ạ. E cảm ơn ạ.
756721578165084,"Nhờ các cao nhân tư vấn dùm mình là tài xế làm thuê thôi xe của chủ mình mua bảo hiểm bên bưu Điện, mua full bảo hiểm luôn là 11triệu, vào ngày 18/12/2019 xe máy có qua quẹt làm bể cản trước như hình mình có gọi lên Tổng đài bảo hiểm mình báo có tai nạn lúc đó mình cho xe vào lề sợ kẹt xe bên bảo hiểm có cho giám định vien gọi cho mình, mình nói vụ việc cho giám định Viên biết giám định Viên nói qua Tết giám định được không mình không chịu giám định hẹn mình qua ngày hôm sau vào gara bên q7 giám định luôn mình đồng ý qua ngày hôm sau hẹn qua ngày nữa mình cũng đồng ý, qua ngày đúng hẹn giám định bên hãng mitsubishi báo giá là 28triệu bên bảo hiểm bất mình chịu 30% vì mình không giữ hiện trường ,theo các bác vậy đúng hay sai"
752360431934532,Xe sắp hết bh r mà dg phân vân k biết mua loại nào đây các bác. Tiện thể e cũng muốn hỏi về vụ ngân hàng bắt mua loại bảo hiểm do ngân hàng chỉ định thì mới cấp giây thông hành giờ thế nào rồi các bác. E cũng dg bị thế
757272704776638,Em mới mua fadil. Bác nào thế vấn giúp em bảo hiểm của PVI với Em cảm ơn trước nhé
