2335246050113079,"Team MKT bên mình hiện đang tìm kiếm vài đồng đội  tại  Nhanh nhanh ứng tuyển về với team chúng mình nhé!!! lương cứng 7 - 10tr (trở lên) + phụ cấplàm việc online, mức nhuận tính theo bài viết"
2336019896702361,"💢 𝑨𝒍𝒂𝒎𝒂 𝑻𝒓𝒖𝒚 𝒍𝒖̀𝒏𝒈 𝒄𝒂́𝒄 𝒄𝒉𝒊𝒆̂́𝒏 𝒉𝒖̛̃𝒖 𝑴𝒂𝒓𝒌𝒆𝒕𝒊𝒏𝒈, 𝒍𝒂̀𝒎 𝒗𝒊𝒆̣̂𝒄 𝒕𝒂̣𝒊 𝒗𝒂̆𝒏 𝒑𝒉𝒐̀𝒏𝒈 𝑻𝒐̂́ 𝑯𝒖̛̃𝒖 - 𝑯𝑵 ▪️𝑹𝒂𝒏𝒈𝒆 𝒍𝒖̛𝒐̛𝒏𝒈 𝒕𝒖̛̀ 7 - 10𝑴 + 𝑻𝒉𝒖̛𝒐̛̉𝒏𝒈 𝒏𝒈𝒂̣̂𝒑 đ𝒂̂̀𝒖  ▪️𝑴𝒐̂𝒊 𝒕𝒓𝒖̛𝒐̛̀𝒏𝒈 𝒕𝒓𝒆̉ 𝒕𝒓𝒖𝒏𝒈, 𝑽𝒊́𝒕 𝒏𝒈𝒂̂𝒏 𝒔𝒂́𝒄𝒉 𝒕𝒆̣𝒕 𝒈𝒂, 𝒔𝒆̂́𝒑 𝒄𝒐́ 𝒕𝒂̂𝒎 , 𝒄𝒐́ 𝒕𝒂̂̀𝒎. Web công ty: http://alama.com.vn/ 🎯 Chỉ cần bạn: ▪️Có kinh nghiệm thực chiến chạy ads FB, zalo, ... trên 6 tháng ▪️Tư duy tốt, chủ động, nhiệt tình ▪️ Có Laptop 📍THỜI GIAN LÀM VIỆC: Từ 9h-17h30h, nghỉ trưa từ 12h - 14h . (từ thứ 2 - thứ 7) 📍Địa chỉ: Tòa Viwa seen Tower - 48 Tố Hữu - Hà Nội 📍HÌNH THỨC ỨNG TUYỂN: Gửi CV về mail: tuyendung.mktalama@gmail.com"
2335569963414021,
2336018216702529,"- Nghiên cứu, lựa chọn từ khóa chiến lược để triển khai đẩy TOP trên các SE- Lập kế hoạch xây dựng nội dung và đẩy Top từ khóa cho website- Tối ưu hóa website theo tiêu chuẩn SEO với các công cụ tìm kiếm- Lập kế hoạch xây dựng liên kết cho website- Cập nhật các chuẩn SEO, các thuật toán mới nhất của Google.- Báo cáo tiến độ SEO cho trưởng nhóm SEO :_ Lương : 8 -13Tr + phụ cấp ăn trưa 700k/tháng + hỗ trợ hao mòn laptop 200k/tháng_ Thưởng team, thưởng KPI theo năng lực_ Bảo hiểm, 12 ngày phép, du lịch 2 lần/ năm, thưởng ngày lễ 30-4, 1-5, 1-6,20-10..tết âm lịch, tết dương lịch._ Làm việc từ 8h-17h thứ 2 đến thứ 7 ( nghỉ 1 chiều thứ 7 bất kì trong tháng )_ Địa điểm LV : 212 Kim Mã, Ba Đình, Hà Nội.p.com.vn_ ĐT: 0982 275 313"
2331780467126304,"========Send CV:Hoặc inbox mình nhận JD nhé!VIỆC LÀM CONTENT, BIÊN TẬP VIÊN, SEO, MARKETING, PR"
2336017486702602,"Tuyển dụng- Nhân viên nhập liệu* Full time1. QUYỀN LỢI ĐƯỢC HƯỞNG- Lương cơ bản full time: 5 -7 tr / tháng - Hỗ trợ ăn trưa + Phụ cấp hàng tháng– Làm việc thứ 2 đến thứ 7 (8h00 -17h30)2. CƠ HỘI THĂNG TIẾN– Tham gia các khóa đào tạo nội bộ & các khóa đào tạo do công ty cử đi học– Trở thành các leader , trưởng nhóm phát triển các dự án mới3. YÊU CẦU CÔNG VIỆCo Có khả năng sử dụng máy tính tốt.o Chăm chỉ, cẩn thận, có trách nhiệmo Tính tình cầu thị, trung thực, hòa đồng, nhiệt huyết, trách nhiệm với công việc. Địa chỉ: Tầng M - tòa 21B6, Chung cư Green Star, 234 Phạm Văn Đồng, Hà Nội ( Gần Bộ CA) Liên hệ: 0986.811.025"
2335705236733827,"SiliconZ cần bạn Nếu bạn là người yêu công nghệ và yêu câu chữ Hãy apply vào SiliconZ ngay thôi Chúng tôi là start-up về những sản phẩm công nghệ, chúng tôi khuyến khích bạn mạo hiểm và sáng tạo Inb để được nhận JD. Làm việc tại p4 quân tân bình"
2336014666702884,"cần tuyển vị trí:- Hưởng tháng lương thứ 13- Du lịch cùng công ty 1 năm 1 lần- Được đóng BHXH và nghỉ các ngày lễ tết theo quy định của nhà nước.- Làm việc trong môi trường năng động, chuyên nghiệp, cơ hội được đào tạo từ các chuyên gia nước ngoài (Đài Loan, Hàn Quốc…)- Mức lương: 10 -15 triệu/tháng (dựa trên năng lực ứng viên) + thưởng commission.CV gửi về email:  (Ms Anna - Phòng Nhân sự Công ty TNHH Videa Edtech)Tiêu đề ghi rõ: Videa Edtech-Họ tên-Ứng tuyển Chuyên viên Marketing"
2336011620036522,"CẦN TÌM MẢNH GHÉP CÒN THIẾU ae đã có kinh nghiệm chạy ads, nếu đã chạy về sản phẩm Nhi, dạ dày, xương khớp thì tuyệt vời luôn. Về thu nhập ae tự đề xuất theo năng lực của mình. ae cứ thiện chiến, có mục tiêu là quất. Sản phẩm có đầy đủ giấy tờ, KOLS, Truyền hình nhé ae! ib em hoặc call Mr Trung SĐT #0776179999."
2335295676774783,
2336007496703601,"😻Ai đang rảnh sau dịch chưa có gì làm muốn kiếm thu nhập từ cv online tại nhà thì ib #chitrei  📛Tuyển ctv website - Viết bài Review khen chê sản phẩm - Nhuận bút 5k-20k / 1 bài 100-130 từ - Thu nhập ít nhất 100k / ngày Yêu cầu trên 18t có ATM để nhận tiền 🍎Tháng nhận lương 3 lần.K phải bán hàng  ,không nhận hàng Cv dễ làm. Có hưỡng dẫn chỉ vận dụng 🔥Ưu tiên các bạn từ 19t có thẻ atm để nhận lương Qtam 👉Trực tiếp ibox mình nha #Làm_sớm_dễ_hơn_và_kiếm_tiền_ngay"
2336002630037421,"🤝🤝🤝 Do nhu cầu xây dựng đội nhóm phát triện xa hơn, chị muốn tìm 3 bạn marketing máu chiến (1 bạn biết chậy Google Ads) về góp gạo thổi cơm chung. Chị cũng cấp ngân sách khủng các bạn chỉ việc tạo ra DATA,  YÊU CẦU: - Muốn kiếm tiền 🤸‍♀️🤸‍♀️🤸‍♀️ - Thái độ làm việc chăm chỉ ưu tiên hàng đầu . Biết cơ bản về photo, content hoặc chạy ads  - Có laptop cá nhân ***QUYỀN LỢI*** - Lương : LC (5,5tr-7tr) + thưởng + doanh số ( min từ 10tr - 30 tr) Ai mong muốn hợp tác lâu dài thì IB trực tiếp cho chị hoặc gọi vào SDT: 0945814596 gặp chị Ân nhé. Địa chỉ: Hoàng Đạo Thúy – Thanh Xuân – HN"
2335280783442939,  
2330971940540490,"[HN - THANH XUÂN] - Agency  tuyển dụng : HỖ TRỢ TIỀN ĂN, GỬI XE Thời gian làm việc: 8h - 17h30,  Lương theo thỏa thuận, thưởng theo năng lực, ngoài sức mong đợi. Hưởng các chế độ bảo hiểm đầy đủ, thưởng các dịp Sinh nhật, ngày Lễ, Tết, 20/10, 8/3, thưởng nóng khi vượt KPI.... Các bạn quan tâm ib để nhận jd ạ Gửi CV về địa chỉ email: .- Tiêu đề ghi rõ: [VỊ TRÍ ỨNG TUYỂN] - Họ và Tên "
2335405030097181,Công ty TNHH LIG VIỆT NAM TUYỂN DỤNG NHÂN VIÊN #MARKETING 🏢Làm việc tại HATECO APOLLO XUÂN PHƯƠNG (ĐỐI DIỆN ĐH CÔNG NGHIỆP) ⏰Thời gian làm việc: 8h30 – 17h30 (Nghỉ trưa 1h30’) 🏧Thu nhập: 8tr – 15tr ⏩Yêu cầu có laptop + Biết về Photoshop (Ưu tiên có kinh nghiệm) ☎️Ứng viên quan tâm gửi CV qua mail: xdminhnguyet@gmail.com Liên hệ: Ms.Nguyệt - 0342019808 hoặc ib để biết thêm thông tin.
2333742253596792,"Em đang là sv mong muốn tìm thêm kinh nghiệm viết bài content (không seo), làm online,.Em từng viết bài giới thiệu sản phẩm cho một số nơi về bên áo quần,... Chỉ cần giá cả hợp lý, mức nào cũng có thể! Em cảm ơn m.n"
2335999430037741,"Cần tuyểnmảng dược phẩm, tpcn, mỹ phẩm .-Nam,nữ trên 20 tuổi.-Có kinh nghiệm làm content, viết bài PR quảng cáo sản phẩm.-Có ý định làm việc lâu dài.-Thời gian làm việc theo giờ hành chính.-Lương khởi điểm : Thỏa thuận.( Có tăng lương nếu hoàn thành tốt công việc.)-Hưởng các chế độ đãi ngộ theo quy định .-Đi du lịch, team building hàng năm.-BHYT,BHXH theo quy định.Email : "
2335304266773924,"Địa chỉ: 208 Hoàng Ngân, HN"
