674376636798823,Hóng các pạn quăng cẩu lương
674414346795052,Yêu ems 
674174616819025,"Bạn nào date trai Sing rồi cho mình xin ít review về trai Sing nhé 😆  p/s: k xin review chim cò ạ, đọc cmt buồn cười quá 😂"
674177616818725,Anh vốn dĩ muốn dành tất cả cho em. Nhưng nếu em đã đéo cần thì xin mời em ngồi xuống để anh dành cho người phía sau. Anh đã từng rất thích em. Nhưng bây h thì ĐÉO  Cre ảnh fb
674431016793385,Hay
674254496811037,J lừa z ? Cre: 
673115106924976,phac boi
673829160186904,Rất là linh nghiệm lun ó 
671513333751820,Bận tí làm gì mà căng )
671355540434266,đêm bảy ngày ba nào banh lỗ thì thôi 
670586860511134,Xĩu xong chưa á
670445790525241,Ngày đầu tiên đi gặp bạn gái belike
671873513715802,Vâng ạ??? 
671896743713479," Cho mình hỏi mấy bạn share bài “chuyện tâm linh không đùa được đâu” gì gì đó để xin người yêu, cổ mấy bạn dài tới đâu rồi )) Tin ba cái đó làm gì? Thay vào đó Tinder như mình nè. Tạo acc nạp lần đầu được tặng ngay quả áo ấm vippro cho mùa đông không lạnh "
672015570368263,Tôi không bao giờ làm bố thất vọng.
672139650355855,Già nhưng đẹp trai thì cũng chuẩn gu hết nhé 
671972470372573,Pha phản biện đi vào lòng đất của em gái bé nhỏ ) Thảo ơi là Thảo )
670605387175948,"Những bộ phim hài hước mang tên "" sự chân thành ""."
671761657060321, Cre: RVN
670395663863587, Những cô gái hay nói mình dày dặn kinh nghiệm kiểu:
603255643910923,Chốt đơn ạ :((
670350557201431,Duma tứk
669848203918333,Ai rồi cũng phải lớn thôi ))))
668716204031533,*Mẹ của ai đó*
668718160698004,Chết tiệt..... 
669495973953556,"Sự xinh đẹp của ems như một cái ghế, vì nó không phải bàn  "
668004684102685,???¿¿¿
666943780875442,sorry mắt hơi mờ tí thoii
667144054188748,Ai gặp qua chưa
668128674090286,auto save  pic
667025160867304,Hà Nội nghìn năm văn vở Học văn hơi dở nhưng mà yêu ems )) Cre: Ngọc Linh/ Ăn chơi Hải Phòng - BeatVN
666991824203971,Cho mình hỏi chút cách vượt qua ctay của các bạn ntn ạ nếu đó là một mối tình sâu đậm 🥺
665228487713638,First date của các ấy xảy ra trong hoàn cảnh nào ?  Mình với bạn trai mình match nhau trên tinder vào 1 buổi sáng đầu tháng 3 khi mình đang trên đường đi làm và bạn ấy thì đang đi toilet ) Chỉ 1 vài câu hỏi thăm qua lại thì cậu ấy mạnh dạn rủ “chị đẹp” là mình đi chụp ảnh dạo và mình cũng ko ngại ngần đồng ý gặp luôn chiều hôm ấy  Tính đến bâyh là tụi mình đã bên nhau ngót nghét 7 tháng roài và cuối năm nay chị đẹp sẽ dẫn em về ra mắt gia đình   Mặc dù “real love does exist” trên chợ tình tinder (ví dụ là chúng mình đây ) nhưng các bạn cũng nên hết sức cẩn thận khi đi “chợ online” nhé !!! Chúc mọi người thật nhiều niềm vui và tìm đc tô bún real của đời mình 
664990141070806,Đào tạo từ bé 
664459857790501,
665485174354636,Chết mẹ nhầm rồi ))
661374018099085,
620296022206885,Mới tải tinder=))))) ( ._. K dùng nứa mới dc duyệt ák ) còn nhìu anh lắm á nhma mình lỡ ấn nhầm quẹt trái
662625774640576,Hận đàn bà 
662755327960954,Ủa lộn )))
641381773431643,Cũng trả biết ai bị chăn và ai là người chăn )
640512313518589,tuy không xinh nhưng tôi biết thế nào là ảo. 
661925148043972,Real love 
664145794488574,Hề hề... Cre: Ếch ộp
664028744500279,Trầm cảm ::(( Cre : FB
660337231536097,Chào e cô bé tên my à không em tên chi   4 month ae ạ  e tán my lúc e bê nên e sai chính tả nha mọi ng  Cảm ơn mọi người nhiều  ảnh 3: sự thật đã đúng như moik nghĩ 
662640221305798,kmỉ nmiệm lmà thmứ gimết chmết chmúng tma smau cmuối !
663144324588721,Có người yêu rồi đừng quẹt Tinder  Cre : Top comments
638391167064037,Tuổi tác có phải là vấn đề ko các bạn?  Mình muốn date với bạn trai kém tuổi (kém hơn 4 tuổi) thì có sao ko? Các bạn có kinh nghiệm chia sẻ cho mình với (cả chuyện xxx nữa nha). Manh thanks!!! 
