1151388158569971,Viết tiếng Trung 🤣🤣🤣
1151785895196864,
1150949315280522,Chia tay với người mình yêu thật lòng mới biết có 4 loại biểu hiện này 😕
1150796981962422,"💞💞chỉ được thương mình tui Bạn nào xin video ib mình nha, mình rep cmt ko hết ạ, mình cảm ơn nhiều ạ💓"
1151111925264261,晚上好 又是我了🐷
1151123571929763,Mọi chuyện đều có cách giải quyết mà😊😊
1150800811962039,"22 điều CON GÁI rất ghét ở CON TRAI 1. 花心 Huāxīn: Đa tình 2. 小气 xiǎoqì: Keo kiệt 3. 撒谎 sāhuǎng: Nói dối 4. 说大话 shuō dàhuà: Nói khoác 5. 婆婆妈妈 pópomāmā: lề mề, nhu nhược 6. 娘娘腔 Niángniang qiāng: Tính đàn bà/ ẻo lả 7. 酗酒赌博 xùjiǔ dǔbó: Rượu chè cờ bạc 8. 过于自大 guòyú zì dà: Quá mức kiêu ngạo 9. 爱炫耀 ài xuànyào : Thích khoe khoang 10. 没有责任感 méiyǒu zérèngǎn: Không có trách nhiệm 11. 脾气火爆 píqì huǒbào: Tính nóng nảy 12. 满口空话 mǎnkǒu kōnghuà: Toàn nói suông 13. 忧郁寡欢 yōuyù guǎhuān: Sầu muộn bi quan 14. 冷漠自私 lěngmò zìsī: Lạnh nhạt tự tư 15. 幼稚 yòuzhì: Ấu trĩ 16. 心理阴暗，假仁假义 xīnlǐ yīn’àn, jiǎrénjiǎyì: Tâm đen tối, giả nhân giả nghĩa 17. 自以为是 zìyǐwéishì: Tự cho mình là đúng 18. 打女人 dǎ nǚrén: Đánh con gái 19. 性格懦弱，胆小 xìnggé nuòruò, dǎn xiǎo: Tính cách yếu đuối, nhát gan 20. 小心眼 xiǎoxīnyǎn: Lòng dạ hẹp hòi 21. 伪装 wèizhuāng: Giả tạo 22. 看不起女人 kànbùqǐ nǚrén: Coi thường phụ nữ"
1142707989437988,我要等到你爱上我的那一天...😊
1150899208618866,可爱
1150131708695616,"Cho em hỏi ""cùi bắp"" ""đồ cùi bắp"" tiếng Hoa nói sao vậy ạ? Em cảm ơn nhiều nhiều💙💙💙💙"
1150524615322992,Một chút cute cho ngày đầu tuần vui vẻ nha
1151783278530459,Uy tín nói nhu nào vậy các ac
1151129808595806,
1151241925251261,có ai biết bài hát này tên gì k ạ cho e xin ạ? ^^💚
1150913871950733,"☘️☘️你连几点睡觉起床你都控制不了 你还想控制自己的人生 别闹了！人生最悲哀的事情，你知道是什么吗？就是你什么都懂，就是你不愿意去做。￼￼ 朋友别让你的懒惰害了你的一生。￼ ☘️☘️Nǐ lián jǐ diǎn shuìjiào qǐchuáng nǐ dōu kòngzhì bùliǎo nǐ hái xiǎng kòngzhì zìjǐ de rénshēng bié nàole! Rénshēng zuì bēi'āi dì shìqíng, nǐ zhīdào shì shénme ma? Jiùshì nǐ shénme dōu dǒng, jiùshì nǐ bù yuànyì qù zuò.￼￼ Péngyǒu bié ràng nǐ de lǎnduò hàile nǐ de yīshēng.￼ ----------------- 控制：kòngzhì : khống chế : control  悲哀：bēi'āi ：bi ai , buồn : sad, grieved, sorrowful  愿意：yuànyì: nguyện ý, bằng lòng : accept to do sth, be ready/willing to 懒惰：lǎnduò：lười : lazy 害：hài : hại : do harm to sth, cause trouble to, make sth suffer"
1151175001924620,大 家 一 同 努 力 学 中 文 😬
1151208591921261,"em mới học, lên giao lưu cùng mọi người chút ạ"
1148507132191407,Các bạn còn bao nhiêu đam mê với tiếng hán nhỉ???
1151165811925539,找不到那个男生、 那我不用找了 ❤️
