2960627640642990,"❗️❗️❗️Gói bảo hiểm sức khoẻ 1 triệu đồng 1 năm vừa có nội trú, phẫu thuật và ung thư hỗ trợ tất cả các bệnh viện trên toàn quốc ✅ Ib để được tư vấn ạ."
3314989785206772,"39 tuổi rồi, thu nhập trung bình,  thì nên tham gia gói bh nào cho phù hợp ah"
3305717112800706,mình đang có ý định mua bảo hiểm cho cả nhà mà không biết mua hãng nào ace tư vấn mình cái
3285646954807722,Các anh chị cho em hỏi. Bên Manulife bệnh hiểm nghèo đc bảo vệ đến năm bao nhiêu tuổi vậy ạ. Hay là có công ty nào có bệnh hiểm nghèo đến tận 75-80 tuổi ko ạ
3331171050255312,"Mình đang muốn mua gói thai sản cho vợ mình, mọi người tư vấn giúp mình mua chỗ nào tốt nhất nhé, cảm ơn nhiều ạ."
3252483974790687,Công ty nào chấp nhận bảo hiểm cho khách bị Viêm gan B không các anh chị
3235314279840990,Thẻ bảo hiểm chăm sóc sức khỏe giá bao nhiêu và bảo vệ như thế nào. Cần hợp tác chia sẽ thông tin và sẽ giới thiệu khi có KH cần!
3331284733577277,Chào anh chị. Gia đình em đang dự kiến tham gia 1 gói bảo hiểm. Chỉ muốn bảo vệ rủi ro và bệnh. Anh chị vui lòng tư vấn giúp. Em sinh tháng 3/1985. Vợ sinh tháng 10/1984. Vui lòng thiết kế giúp em ạ
3339893219383095,"Chào mọi người, bác đang muốn tìm bảo hiểm tử kỳ cho con trai: 1, Không có giá trị tích lũy (Rủi ro không xảy ra bác không cần lấy lại tiền) 2, Đóng phí đến đâu bảo vệ đến đó Nhờ các cháu tư vấn viên tư vấn giúp, bác quan tâm đến Bảo Việt, Aviva, Manulife, Sunlife, Hanwha, Cathay, AIA, FWD, Generali,... Xin cảm ơn."
3346191965419887,"Mình tham gia bảo hiểm 2 năm, đến năm thứ 3 mình tạm dừng đóng phí vài tháng vì chưa đủ tiền (vì nghe nói được tạm dừng). Giờ mình có tiền muốn đóng phí lại có được không ạ?"
3234602423245509,"em muốn bán thêm bảo hiểm Ô tô, xe máy và bảo hiểm phi nhân thọ? các a chị nào liên quan mảng này giúp e vs , em cảm ơn"
3234867786552306,"BẢO HIỂM NHÂN THỌ SẼ ĐỒNG HÀNH HOẶC THAY BẠN CHĂM SÓC CHA MẸ GIÀ ✊   ""Lớn lên, con sẽ đi làm kiếm tiền nuôi Cha Mẹ"". Lúc bé thơ quấn quýt bên chân Mẹ Cha, ai nấy cũng đều thốt lên những lời yêu thương này!         Mà đúng thế thật! Tự hào bước ra đời lao động kiếm tiền, những đồng lương đầu tiên mang về đều gửi hết cho Cha Mẹ với niềm vui khôn tả.  ❤   ""Mẹ/Cha già như chuối chín cây"" lại càng cần sự nuôi nấng, phụng dưỡng của con cái.               Trách nhiệm oằn vai, nhu cầu qua thời gian ngày càng lớn hơn, nhiều hơn, vì lúc này gia đình riêng cũng đã có, bao việc phải lo toan.          Nhỡ lúc này...! 💔   Ôi, chữ ""nhỡ"" định mệnh, rủi ro không mong đợi giáng xuống bất ngờ: Thu nhập không còn tạo ra được nữa, những đồng tiền hiếu kính bị đứt ngang đột ngột, ai tiếp tục phụng dưỡng Mẹ Cha, ai chu cấp nguồn sống cho đấng sinh thành???... 💝   Lúc này, ""bạn đồng hành"" BẢO HIỂM NHÂN THỌ sẽ thay mặt bạn tiếp tục làm tròn nhiệm vụ của ""đạo làm con""! Nguyễn Trí Hùng"
3224191364286615,"ANH ẤY ĐƯỢC MẸ MUA BẢO HIỂM Ở QUÊ, LÀ NGƯỜI ĐƯỢC BẢO HIỂM  NHƯNG ANH ẤY LẠI KHÔNG KÝ BẤT KỲ GIẤY TỜ GÌ TRÊN HỢP ĐỒNG BẢO HIỂM ĐÓ. LIỆU ANH ẤY CÓ ĐƯỢC BẢO VỆ KHI CÓ SỰ KIỆN BẢO HIỂM XẢY RA?"
3251207791584972,"❌PHẢI LÀM SAO KHI KHÁCH HÀNG MUỐN HUỶ HỢP ĐỒNG       💁CHỊ ƠI, THÔI EM KHÔNG THAM GIA BẢO HIỂM NỮA ĐÂU - Chị à, chị nói về bảo hiểm nghe rất hay, mà về nhà ai cũng bảo em dở, rồi không khéo mất tiền. Có nhiều người mua xong, đến lúc gặp chuyện lại không được trả tiền. Lúc đấy không thấy mấy anh chị tư vấn đâu cả, Công ty thì đưa lý do này nọ. Nên em nghĩ họ nói cũng phải, tiền trong túi mình mới chắc. Chị cho em xin lại tiền nhé. 😞 - Ừm, nếu em lo vậy, thì đúng là chưa nên tham gia thật. Thế gia đình em ai nói vậy, hay em nghe ở đâu thế?  - Mấy chị em ở cơ quan ý, chứ nhà em thì không nói gì ạ. Khi nghe xong, nắm được vấn đề, tôi cười đáp lại: - Ừ, không sao, chị qua gặp em làm thủ tục hủy, phải có chữ ký của em, em ạ. Mà em ơi, chị hỏi này, bé nhà mình đi học ai đưa đón? - Ông bà em chị ạ.  - Thế tối ai dạy con học?  - Lúc thì cháu tự học, lúc thì chồng em dạy ạ.  - Thế có bài khó em hỏi ai để giúp cháu giải? - Dạ, tất nhiên là em liên lạc hỏi cô giáo ạ. - Ừ, thế lúc con em không may ốm, em hỏi kinh nghiệm hàng xóm hay đưa con gặp bác sĩ để khám?  - Em gặp bác sĩ chứ. - Thế bác sĩ bảo dùng thuốc này, em có bỏ đi thay thuốc khác vì chị bên cạnh nhà bảo vậy không?  - Không chị, bác sĩ không nghe thì nghe ai? - Ừ, thế có nghĩa là muốn con giỏi thì cho học cô giáo, muốn chữa bệnh thì gặp bác sĩ. Vậy mua bảo hiểm thì nghe tư vấn bảo hiểm, chứ sao em nghe người không phải là tư vấn?  - Nhưng, họ nói đấy... - Thế em có thấy đầy bài báo nói cô giáo đánh học sinh, sao em vẫn đưa con đến trường? Rồi chuyện bác sĩ làm chết bệnh nhân, sao cứ ốm lại đưa nhau đến bệnh viện?  - ..... - Em ạ, em muốn biết rõ ở lĩnh vực nào em phải gặp chuyên gia của lĩnh vực đó. Đừng vì vài trường hợp không rõ lý do mà hủy đi sự đảm bảo tài chính cho cả gia đình. Tương lai  của gia đình phụ thuộc vào vào tài chính đảm bảo của em đó. - ..... - Em vẫn muốn hủy à?  - Thế chị phải cam kết với em là chuẩn đấy. - Chị có thể viết cam kết cho em yên tâm . Em cũng viết cam kết, không hủy hợp đồng nhé. Tham gia bảo hiểm đã khó, nhưng hủy hợp đồng rất dễ. Hủy hợp đồng bảo hiểm nhân thọ chính là hủy đi tương lai của gia đình mình, hủy đi sự an tâm về tài chính. Trừ khi bạn có rất nhiều tiền, dù có sự cố nào xảy ra bạn cũng không phải lo lắng về tiền thì bảo hiểm nhân thọ không cần cho bạn. Còn nếu lương của bạn vẫn đếm được mỗi tháng thì nhất định bạn phải ra quyết định sớm.  Bảo hiểm không phải dành cho tất cả mọi người, nó chỉ dành cho người sức khỏe tốt bạn nhé. ------- #BẢO_HIỂM_NHÂN_THỌ #Cho_đi_bất_chấp"
3346194508752966,Cho mình hỏi có bạn nào làm Manulife không cho mình hỏi chút
3228925967146488,"Cho em hỏi nếu số tiền phải đóng bh thực tế lớn hơn số tiền trên thông báo, nếu mình đóng theo số tiền trên thông báo sau này phát hiện ra thiếu thì bên nào sẽ chịu trách nhiệm ạ?"
3226837180688700,"cả nhà cho iem hỏi tí! em đang có khách bầu 7 tuần, giờ muốn mua thai sản đc ko ah? ai bán đc thì báo em nhé! em ko đùa đâu nha."
3305283036177447,Mình làm BH Cathay. Mình tv cho khách hàng thì khách hàng bảo tham gia của manu và  Khách hàng chụp cho mình sp khách hàng đã tham gia . Mình chưa rõ là trong sp điều trị nội trú cơ bản và nâng cao là đc những quyền lợi gì? Ace giúp Trangah. Cảm ơn ace !!
3184015658304186,"Mình 29 tuổi. 1 chồng, 1 con. Cần tìm 1 gói bảo hiểm phù hợp. Nhờ a/c tư vấn giùm."
3330537580318659,Cho tớ thắc mắc 1 xíu với ạ. Theo các bạn nếu dky bhnt rùi. Thì bh xh có tác dụng nữa k? Hay là có tiền thì mình cứ chơi đủ các loại để sau này nghỉ hưu được nhìu tiền??? Tớ biết sơ sơ là bh nt vừa bh rủi ro. Nằm viện có tiền....
3330087803696970,Mong các anh chị tư vấn giúp em. Em đang sinh sống ở nước ngoài. Muốn mua bảo hiểm “Chắp cánh tương lai - Manulife” cho bé nhà em. Em được tư vấn là đóng 16tr/ năm. Sau 22 năm nhận về khoảng 600tr. Vậy em đang sống ở nước ngoài thì chỉ cần về kí hợp đồng và đóng tiền hàng năm thì sau này em vẫn nhận được đủ tiền đúng không ạ? Và nếu có gặp rủi ro thì em có được đảm bảo đầy đủ quyền lợi như mình sinh sống tại VN không ạ? Em cảm ơn!
3318817044824046,Cần mua bảo hiểm cho thằng cháu sắp đẻ. Kết bạn tư vấn giúp ạ!
3331786356860448,"Anh chị trong group có ai từng làm nhân sự bên bảo hiểm, hiểu về bảo hiểm xã hội, và trợ cấp thai sản cho em hỏi một chút với ạ. Thanks ad đã duyệt bài của em ạ. Thanks all !"
